"","minlatedeparted","scheddeplocal"
"2921",-12,"21/03/2019 21:35"
"2922",-9,"21/03/2019 12:30"
"2923",0,"21/03/2019 11:00"
"2924",-9,"21/03/2019 4:55"
"2925",-8,"27/05/2018 6:20"
"2926",5,"27/05/2018 5:50"
"2927",-22,"27/05/2018 11:05"
"2928",7,"27/05/2018 13:00"
"2929",-14,"27/05/2018 9:35"
"2930",-11,"27/05/2018 13:15"
"2931",23,"27/05/2018 5:40"
"2932",17,"27/05/2018 9:00"
"2933",-11,"27/05/2018 15:15"
"2934",-9,"27/05/2018 18:10"
"2935",-6,"27/05/2018 12:40"
"2936",-20,"27/05/2018 10:15"
"2937",-5,"16/08/2018 5:50"
"2938",-12,"16/08/2018 11:05"
"2939",32,"16/08/2018 13:00"
"2940",-19,"16/08/2018 9:35"
"2941",-15,"16/08/2018 5:40"
"2942",-7,"16/08/2018 9:00"
"2943",123,"16/08/2018 13:15"
"2944",60,"16/08/2018 15:15"
"2945",68,"16/08/2018 12:40"
"2946",-1,"16/08/2018 10:15"
"2947",65,"03/05/2018 5:50"
"2948",-5,"03/05/2018 9:35"
"2949",4,"03/05/2018 5:40"
"2950",-1,"03/05/2018 9:00"
"2951",-9,"03/05/2018 13:15"
"2952",-4,"03/05/2018 15:15"
"2953",12,"03/05/2018 15:35"
"2954",-12,"03/05/2018 18:10"
"2955",-2,"03/05/2018 12:40"
"2956",7,"03/05/2018 10:15"
"2957",28,"15/12/2018 6:30"
"2958",78,"15/12/2018 9:15"
"2959",8,"15/12/2018 6:00"
"2960",62,"15/12/2018 10:50"
"2961",63,"15/12/2018 13:00"
"2962",67,"15/12/2018 9:35"
"2963",27,"15/12/2018 5:40"
"2964",95,"15/12/2018 13:15"
"2965",20,"15/12/2018 14:45"
"2966",53,"15/12/2018 5:35"
"2967",7,"15/12/2018 4:55"
"2968",50,"15/12/2018 14:55"
"2969",35,"15/12/2018 21:35"
"2970",114,"15/12/2018 12:30"
"2971",28,"15/12/2018 11:00"
"2972",-14,"15/12/2018 4:55"
"2973",6,"11/11/2018 6:00"
"2974",-2,"11/11/2018 10:50"
"2975",-14,"11/11/2018 13:00"
"2976",-10,"11/11/2018 9:35"
"2977",5,"11/11/2018 13:15"
"2978",6,"11/11/2018 5:40"
"2979",-10,"11/11/2018 6:30"
"2980",-16,"11/11/2018 8:20"
"2981",4,"11/11/2018 5:50"
"2982",6,"11/11/2018 14:55"
"2983",-10,"11/11/2018 12:30"
"2984",-7,"11/11/2018 11:00"
"2985",10,"19/07/2018 6:20"
"2986",2,"19/07/2018 5:50"
"2987",-3,"19/07/2018 11:05"
"2988",-18,"19/07/2018 13:00"
"2989",-14,"19/07/2018 9:35"
"2990",0,"19/07/2018 5:40"
"2991",-1,"19/07/2018 9:00"
"2992",-7,"19/07/2018 13:15"
"2993",94,"19/07/2018 15:15"
"2994",-8,"19/07/2018 12:40"
"2995",-14,"19/07/2018 10:15"
"2996",8,"27/03/2019 6:30"
"2997",26,"27/03/2019 9:15"
"2998",0,"27/03/2019 6:00"
"2999",31,"27/03/2019 10:50"
"3000",4,"27/03/2019 13:00"
"3001",22,"27/03/2019 9:35"
"3002",-8,"27/03/2019 13:15"
"3003",-1,"27/03/2019 5:40"
"3004",-11,"27/03/2019 8:20"
"3005",-1,"27/03/2019 14:45"
"3006",4,"27/03/2019 5:35"
"3007",-7,"27/03/2019 4:55"
"3008",39,"27/03/2019 14:55"
"3009",-18,"27/03/2019 21:35"
"3010",2,"27/03/2019 12:30"
"3011",-1,"27/03/2019 11:00"
"3012",-2,"27/03/2019 4:55"
"3013",-10,"31/08/2018 5:50"
"3014",-2,"31/08/2018 11:05"
"3015",-16,"31/08/2018 9:35"
"3016",37,"31/08/2018 13:15"
"3017",9,"31/08/2018 5:40"
"3018",10,"31/08/2018 15:15"
"3019",-21,"31/08/2018 18:10"
"3020",-6,"31/08/2018 12:40"
"3021",-1,"31/08/2018 10:15"
"3022",41,"04/02/2019 6:30"
"3023",53,"04/02/2019 9:15"
"3024",1,"04/02/2019 6:00"
"3025",94,"04/02/2019 10:50"
"3026",-1,"04/02/2019 13:00"
"3027",-10,"04/02/2019 9:35"
"3028",10,"04/02/2019 5:40"
"3029",17,"04/02/2019 13:15"
"3030",2,"04/02/2019 8:20"
"3031",27,"04/02/2019 14:45"
"3032",2,"04/02/2019 5:35"
"3033",-2,"04/02/2019 4:55"
"3034",132,"04/02/2019 14:55"
"3035",16,"04/02/2019 12:30"
"3036",-12,"04/02/2019 11:00"
"3037",-1,"04/02/2019 4:55"
"3038",8,"08/03/2019 6:30"
"3039",73,"08/03/2019 9:15"
"3040",0,"08/03/2019 6:00"
"3041",53,"08/03/2019 10:50"
"3042",-5,"08/03/2019 13:00"
"3043",39,"08/03/2019 9:35"
"3044",-18,"08/03/2019 13:15"
"3045",18,"08/03/2019 5:40"
"3046",7,"08/03/2019 8:20"
"3047",9,"08/03/2019 14:45"
"3048",2,"08/03/2019 5:35"
"3049",0,"08/03/2019 4:55"
"3050",75,"08/03/2019 14:55"
"3051",5,"08/03/2019 12:30"
"3052",12,"08/03/2019 11:00"
"3053",1,"08/03/2019 4:55"
"3054",12,"29/09/2018 5:50"
"3055",-1,"29/09/2018 11:05"
"3056",-3,"29/09/2018 13:00"
"3057",-20,"29/09/2018 9:35"
"3058",-8,"29/09/2018 5:40"
"3059",-2,"29/09/2018 6:20"
"3060",-7,"29/09/2018 9:00"
"3061",4,"29/09/2018 13:15"
"3062",28,"29/09/2018 15:15"
"3063",-7,"29/09/2018 18:10"
"3064",12,"29/09/2018 12:40"
"3065",-15,"29/09/2018 10:15"
"3066",21,"11/08/2018 6:20"
"3067",62,"11/08/2018 5:50"
"3068",-5,"11/08/2018 11:05"
"3069",0,"11/08/2018 13:00"
"3070",-12,"11/08/2018 9:35"
"3071",-2,"11/08/2018 5:40"
"3072",47,"11/08/2018 13:15"
"3073",-4,"11/08/2018 15:15"
"3074",1,"11/08/2018 18:10"
"3075",27,"11/08/2018 10:15"
"3076",1,"27/12/2018 9:15"
"3077",1,"27/12/2018 6:00"
"3078",3,"27/12/2018 10:50"
"3079",-1,"27/12/2018 13:00"
"3080",-10,"27/12/2018 9:35"
"3081",-1,"27/12/2018 5:40"
"3082",22,"27/12/2018 13:15"
"3083",-27,"27/12/2018 8:20"
"3084",6,"27/12/2018 14:45"
"3085",-4,"27/12/2018 5:35"
"3086",4,"27/12/2018 4:55"
"3087",25,"27/12/2018 14:55"
"3088",-25,"27/12/2018 21:35"
"3089",-9,"27/12/2018 12:30"
"3090",-18,"27/12/2018 11:00"
"3091",3,"27/12/2018 4:55"
"3092",26,"12/05/2018 5:50"
"3093",-2,"12/05/2018 11:05"
"3094",-9,"12/05/2018 13:00"
"3095",0,"12/05/2018 9:35"
"3096",8,"12/05/2018 5:40"
"3097",-18,"12/05/2018 9:00"
"3098",61,"12/05/2018 13:15"
"3099",-4,"12/05/2018 15:15"
"3100",-1,"12/05/2018 15:35"
"3101",-9,"12/05/2018 18:10"
"3102",-8,"12/05/2018 12:40"
"3103",-15,"12/05/2018 10:15"
"3104",-8,"08/10/2018 6:20"
"3105",2,"08/10/2018 5:50"
"3106",39,"08/10/2018 11:05"
"3107",0,"08/10/2018 13:00"
"3108",-6,"08/10/2018 9:35"
"3109",8,"08/10/2018 5:40"
"3110",29,"08/10/2018 9:00"
"3111",23,"08/10/2018 13:15"
"3112",-15,"08/10/2018 15:15"
"3113",-15,"08/10/2018 18:10"
"3114",-4,"08/10/2018 12:40"
"3115",0,"08/10/2018 10:15"
"3116",-4,"03/08/2018 6:20"
"3117",10,"03/08/2018 5:50"
"3118",-10,"03/08/2018 11:05"
"3119",-9,"03/08/2018 9:35"
"3120",0,"03/08/2018 5:40"
"3121",-4,"03/08/2018 9:00"
"3122",-9,"03/08/2018 15:15"
"3123",-13,"03/08/2018 12:40"
"3124",-4,"03/08/2018 10:15"
"3125",-7,"10/11/2018 6:30"
"3126",5,"10/11/2018 6:00"
"3127",0,"10/11/2018 10:50"
"3128",-13,"10/11/2018 13:00"
"3129",10,"10/11/2018 9:35"
"3130",-9,"10/11/2018 5:40"
"3131",13,"10/11/2018 13:15"
"3132",0,"10/11/2018 8:20"
"3133",-8,"10/11/2018 5:50"
"3134",-5,"10/11/2018 14:55"
"3135",6,"22/02/2019 6:30"
"3136",2,"22/02/2019 6:00"
"3137",20,"22/02/2019 10:50"
"3138",-6,"22/02/2019 13:00"
"3139",36,"22/02/2019 9:35"
"3140",-1,"22/02/2019 13:15"
"3141",7,"22/02/2019 5:40"
"3142",9,"22/02/2019 8:20"
"3143",12,"22/02/2019 14:45"
"3144",-7,"22/02/2019 5:35"
"3145",-10,"22/02/2019 4:55"
"3146",84,"22/02/2019 14:55"
"3147",2,"22/02/2019 12:30"
"3148",-20,"22/02/2019 11:00"
"3149",-5,"22/02/2019 4:55"
"3150",-12,"14/07/2018 6:20"
"3151",43,"14/07/2018 5:50"
"3152",98,"14/07/2018 11:05"
"3153",-6,"14/07/2018 13:00"
"3154",2,"14/07/2018 9:35"
"3155",-6,"14/07/2018 5:40"
"3156",-11,"14/07/2018 9:00"
"3157",3,"14/07/2018 13:15"
"3158",-8,"14/07/2018 15:15"
"3159",5,"14/07/2018 12:40"
"3160",4,"14/07/2018 10:15"
"3161",-7,"03/09/2018 6:20"
"3162",-2,"03/09/2018 5:50"
"3163",2,"03/09/2018 11:05"
"3164",-6,"03/09/2018 13:00"
"3165",-22,"03/09/2018 9:35"
"3166",2,"03/09/2018 5:40"
"3167",5,"03/09/2018 9:00"
"3168",-9,"03/09/2018 13:15"
"3169",-22,"03/09/2018 15:15"
"3170",-11,"03/09/2018 12:40"
"3171",-14,"03/09/2018 10:15"
"3172",50,"20/01/2019 6:30"
"3173",26,"20/01/2019 9:15"
"3174",69,"20/01/2019 6:00"
"3175",7,"20/01/2019 10:50"
"3176",15,"20/01/2019 13:00"
"3177",65,"20/01/2019 9:35"
"3178",-2,"20/01/2019 13:15"
"3179",6,"20/01/2019 5:40"
"3180",13,"20/01/2019 8:20"
"3181",-1,"20/01/2019 14:45"
"3182",55,"20/01/2019 5:35"
"3183",-1,"20/01/2019 4:55"
"3184",30,"20/01/2019 14:55"
"3185",-8,"20/01/2019 21:35"
"3186",1,"20/01/2019 4:55"
"3187",9,"18/04/2019 6:25"
"3188",6,"18/04/2019 5:55"
"3189",-10,"18/04/2019 11:05"
"3190",24,"18/04/2019 13:05"
"3191",-2,"18/04/2019 9:35"
"3192",13,"18/04/2019 5:35"
"3193",20,"18/04/2019 13:15"
"3194",-4,"18/04/2019 9:00"
"3195",3,"18/04/2019 5:50"
"3196",7,"18/04/2019 4:30"
"3197",4,"18/04/2019 15:00"
"3198",32,"18/04/2019 17:50"
"3199",4,"18/04/2019 5:10"
"3200",-14,"18/04/2019 16:40"
"3201",31,"18/04/2019 17:10"
"3202",3,"18/04/2019 5:15"
"3203",-5,"18/04/2019 17:20"
"3204",-13,"18/04/2019 22:30"
"3205",-12,"18/04/2019 19:55"
"3206",13,"18/04/2019 12:30"
"3207",6,"18/04/2019 9:35"
"3208",29,"11/03/2019 6:30"
"3209",-9,"11/03/2019 9:15"
"3210",24,"11/03/2019 6:00"
"3211",110,"11/03/2019 10:50"
"3212",-9,"11/03/2019 13:00"
"3213",-3,"11/03/2019 9:35"
"3214",-1,"11/03/2019 5:40"
"3215",15,"11/03/2019 13:15"
"3216",3,"11/03/2019 8:20"
"3217",-9,"11/03/2019 14:45"
"3218",-5,"11/03/2019 5:35"
"3219",-6,"11/03/2019 4:55"
"3220",78,"11/03/2019 14:55"
"3221",17,"11/03/2019 12:30"
"3222",-9,"11/03/2019 11:00"
"3223",5,"11/03/2019 4:55"
"3224",6,"11/12/2018 6:30"
"3225",7,"11/12/2018 9:15"
"3226",14,"11/12/2018 6:00"
"3227",23,"11/12/2018 10:50"
"3228",-19,"11/12/2018 13:00"
"3229",-6,"11/12/2018 9:35"
"3230",-1,"11/12/2018 5:40"
"3231",6,"11/12/2018 8:20"
"3232",-3,"11/12/2018 17:15"
"3233",-4,"11/12/2018 15:25"
"3234",16,"11/12/2018 18:45"
"3235",4,"11/12/2018 14:45"
"3236",18,"11/12/2018 5:35"
"3237",-6,"11/12/2018 4:55"
"3238",6,"11/12/2018 14:55"
"3239",-6,"11/12/2018 21:35"
"3240",11,"11/12/2018 12:30"
"3241",-6,"11/12/2018 11:00"
"3242",-7,"11/12/2018 4:55"
"3243",6,"15/03/2019 6:30"
"3244",13,"15/03/2019 9:15"
"3245",13,"15/03/2019 6:00"
"3246",101,"15/03/2019 10:50"
"3247",81,"15/03/2019 13:00"
"3248",0,"15/03/2019 9:35"
"3249",13,"15/03/2019 13:15"
"3250",0,"15/03/2019 5:40"
"3251",77,"15/03/2019 8:20"
"3252",29,"15/03/2019 14:45"
"3253",-11,"15/03/2019 4:55"
"3254",142,"15/03/2019 14:55"
"3255",12,"15/03/2019 12:30"
"3256",-8,"15/03/2019 11:00"
"3257",-9,"15/03/2019 4:55"
"3258",25,"10/02/2019 6:30"
"3259",15,"10/02/2019 9:15"
"3260",2,"10/02/2019 6:00"
"3261",0,"10/02/2019 13:00"
"3262",4,"10/02/2019 9:35"
"3263",-7,"10/02/2019 13:15"
"3264",10,"10/02/2019 5:40"
"3265",-11,"10/02/2019 8:20"
"3266",18,"10/02/2019 14:45"
"3267",20,"10/02/2019 5:35"
"3268",2,"10/02/2019 4:55"
"3269",3,"10/02/2019 14:55"
"3270",-6,"10/02/2019 21:35"
"3271",-2,"10/02/2019 12:30"
"3272",-12,"10/02/2019 11:00"
"3273",-2,"10/02/2019 4:55"
"3274",18,"25/01/2019 6:30"
"3275",63,"25/01/2019 9:15"
"3276",37,"25/01/2019 6:00"
"3277",16,"25/01/2019 10:50"
"3278",-13,"25/01/2019 13:00"
"3279",65,"25/01/2019 9:35"
"3280",-8,"25/01/2019 13:15"
"3281",54,"25/01/2019 5:40"
"3282",-9,"25/01/2019 8:20"
"3283",8,"25/01/2019 14:45"
"3284",25,"25/01/2019 5:35"
"3285",1,"25/01/2019 4:55"
"3286",4,"25/01/2019 14:55"
"3287",-4,"25/01/2019 12:30"
"3288",-8,"25/01/2019 4:55"
"3289",67,"30/11/2018 9:15"
"3290",15,"30/11/2018 6:00"
"3291",-13,"30/11/2018 10:50"
"3292",-18,"30/11/2018 13:00"
"3293",-3,"30/11/2018 9:35"
"3294",-1,"30/11/2018 13:15"
"3295",4,"30/11/2018 5:40"
"3296",18,"30/11/2018 6:30"
"3297",-4,"30/11/2018 8:20"
"3298",56,"30/11/2018 18:45"
"3299",-5,"30/11/2018 14:45"
"3300",36,"30/11/2018 5:35"
"3301",1,"30/11/2018 4:55"
"3302",2,"30/11/2018 15:25"
"3303",41,"30/11/2018 17:15"
"3304",0,"30/11/2018 4:55"
"3305",39,"30/11/2018 14:55"
"3306",-4,"30/11/2018 12:30"
"3307",-7,"30/11/2018 11:00"
"3308",-5,"19/04/2019 6:25"
"3309",0,"19/04/2019 5:55"
"3310",7,"19/04/2019 11:05"
"3311",-17,"19/04/2019 13:05"
"3312",-1,"19/04/2019 9:35"
"3313",19,"19/04/2019 13:15"
"3314",11,"19/04/2019 5:35"
"3315",-14,"19/04/2019 9:00"
"3316",-4,"19/04/2019 5:50"
"3317",2,"19/04/2019 4:30"
"3318",4,"19/04/2019 15:00"
"3319",-11,"19/04/2019 17:50"
"3320",5,"19/04/2019 5:10"
"3321",-13,"19/04/2019 16:40"
"3322",-4,"19/04/2019 17:10"
"3323",6,"19/04/2019 5:15"
"3324",-65,"19/04/2019 17:20"
"3325",-9,"19/04/2019 19:15"
"3326",-10,"19/04/2019 21:45"
"3327",-11,"19/04/2019 22:30"
"3328",-3,"19/04/2019 19:55"
"3329",6,"19/04/2019 12:30"
"3330",-14,"19/04/2019 9:35"
"3331",-6,"25/08/2018 5:50"
"3332",-12,"25/08/2018 11:05"
"3333",36,"25/08/2018 13:00"
"3334",-13,"25/08/2018 9:35"
"3335",-2,"25/08/2018 5:40"
"3336",-4,"25/08/2018 9:00"
"3337",96,"25/08/2018 13:15"
"3338",19,"25/08/2018 15:15"
"3339",28,"25/08/2018 18:10"
"3340",-2,"25/08/2018 12:40"
"3341",-2,"25/08/2018 10:15"
"3342",40,"22/08/2018 6:20"
"3343",-4,"22/08/2018 5:50"
"3344",-1,"22/08/2018 11:05"
"3345",1,"22/08/2018 13:00"
"3346",-9,"22/08/2018 9:35"
"3347",-14,"22/08/2018 13:15"
"3348",-4,"22/08/2018 5:40"
"3349",-2,"22/08/2018 9:00"
"3350",-1,"22/08/2018 15:15"
"3351",-11,"22/08/2018 18:10"
"3352",12,"22/08/2018 12:40"
"3353",-20,"22/08/2018 10:15"
"3354",5,"09/05/2018 5:50"
"3355",24,"09/05/2018 11:05"
"3356",8,"09/05/2018 13:00"
"3357",23,"09/05/2018 9:35"
"3358",9,"09/05/2018 13:15"
"3359",0,"09/05/2018 5:40"
"3360",2,"09/05/2018 9:00"
"3361",37,"09/05/2018 15:15"
"3362",-20,"09/05/2018 15:35"
"3363",-15,"09/05/2018 18:10"
"3364",-7,"09/05/2018 12:40"
"3365",24,"09/05/2018 10:15"
"3366",-3,"15/07/2018 6:20"
"3367",6,"15/07/2018 5:50"
"3368",5,"15/07/2018 13:00"
"3369",-7,"15/07/2018 9:35"
"3370",2,"15/07/2018 5:40"
"3371",0,"15/07/2018 9:00"
"3372",-12,"15/07/2018 15:15"
"3373",-22,"15/07/2018 18:10"
"3374",-9,"15/07/2018 12:40"
"3375",10,"15/07/2018 10:15"
"3376",-4,"10/10/2018 6:20"
"3377",0,"10/10/2018 5:50"
"3378",20,"10/10/2018 11:05"
"3379",-17,"10/10/2018 9:35"
"3380",-3,"10/10/2018 13:15"
"3381",5,"10/10/2018 5:40"
"3382",15,"10/10/2018 9:00"
"3383",-13,"10/10/2018 15:15"
"3384",-28,"10/10/2018 18:10"
"3385",0,"10/10/2018 12:40"
"3386",-12,"10/10/2018 10:15"
"3387",-3,"26/10/2018 6:20"
"3388",10,"26/10/2018 5:50"
"3389",46,"26/10/2018 11:05"
"3390",27,"26/10/2018 9:35"
"3391",13,"26/10/2018 13:15"
"3392",6,"26/10/2018 5:40"
"3393",-3,"26/10/2018 9:00"
"3394",23,"26/10/2018 15:15"
"3395",-6,"26/10/2018 18:10"
"3396",14,"26/10/2018 12:40"
"3397",30,"26/10/2018 10:15"
"3398",-7,"06/10/2018 5:50"
"3399",7,"06/10/2018 11:05"
"3400",17,"06/10/2018 13:00"
"3401",-20,"06/10/2018 9:35"
"3402",14,"06/10/2018 5:40"
"3403",-5,"06/10/2018 6:20"
"3404",-1,"06/10/2018 9:00"
"3405",0,"06/10/2018 13:15"
"3406",-16,"06/10/2018 15:15"
"3407",-13,"06/10/2018 18:10"
"3408",2,"06/10/2018 12:40"
"3409",-14,"06/10/2018 10:15"
"3410",-11,"03/02/2019 6:30"
"3411",-3,"03/02/2019 9:15"
"3412",7,"03/02/2019 6:00"
"3413",-6,"03/02/2019 10:50"
"3414",103,"03/02/2019 13:00"
"3415",-3,"03/02/2019 9:35"
"3416",-5,"03/02/2019 13:15"
"3417",10,"03/02/2019 5:40"
"3418",-9,"03/02/2019 8:20"
"3419",20,"03/02/2019 14:45"
"3420",3,"03/02/2019 5:35"
"3421",-3,"03/02/2019 4:55"
"3422",20,"03/02/2019 14:55"
"3423",-1,"03/02/2019 21:35"
"3424",-9,"03/02/2019 12:30"
"3425",-21,"03/02/2019 11:00"
"3426",-2,"03/02/2019 4:55"
"3427",21,"13/02/2019 9:15"
"3428",-6,"13/02/2019 6:00"
"3429",14,"13/02/2019 10:50"
"3430",6,"13/02/2019 13:00"
"3431",8,"13/02/2019 9:35"
"3432",-11,"13/02/2019 13:15"
"3433",3,"13/02/2019 5:40"
"3434",22,"13/02/2019 8:20"
"3435",15,"13/02/2019 14:45"
"3436",-5,"13/02/2019 5:35"
"3437",-1,"13/02/2019 4:55"
"3438",63,"13/02/2019 14:55"
"3439",-9,"13/02/2019 21:35"
"3440",-6,"13/02/2019 12:30"
"3441",-25,"13/02/2019 11:00"
"3442",-8,"13/02/2019 4:55"
"3443",12,"01/07/2018 6:20"
"3444",29,"01/07/2018 5:50"
"3445",-19,"01/07/2018 11:05"
"3446",-3,"01/07/2018 13:00"
"3447",16,"01/07/2018 9:35"
"3448",-1,"01/07/2018 13:15"
"3449",37,"01/07/2018 5:40"
"3450",-9,"01/07/2018 9:00"
"3451",-13,"01/07/2018 15:15"
"3452",-26,"01/07/2018 18:10"
"3453",-10,"01/07/2018 12:40"
"3454",14,"01/07/2018 10:15"
"3455",0,"08/04/2019 15:25"
"3456",-1,"08/04/2019 6:25"
"3457",43,"08/04/2019 5:55"
"3458",16,"08/04/2019 11:05"
"3459",-21,"08/04/2019 13:05"
"3460",46,"08/04/2019 9:35"
"3461",4,"08/04/2019 5:35"
"3462",66,"08/04/2019 13:15"
"3463",36,"08/04/2019 9:00"
"3464",-17,"08/04/2019 5:50"
"3465",11,"08/04/2019 4:30"
"3466",5,"08/04/2019 15:00"
"3467",56,"08/04/2019 17:50"
"3468",7,"08/04/2019 5:10"
"3469",10,"08/04/2019 16:40"
"3470",-10,"08/04/2019 17:10"
"3471",71,"08/04/2019 5:15"
"3472",73,"08/04/2019 17:20"
"3473",3,"08/04/2019 19:15"
"3474",-20,"08/04/2019 21:45"
"3475",-5,"08/04/2019 19:55"
"3476",0,"08/04/2019 12:30"
"3477",48,"08/04/2019 9:35"
"3478",-11,"25/05/2018 6:20"
"3479",2,"25/05/2018 5:50"
"3480",-13,"25/05/2018 11:05"
"3481",25,"25/05/2018 9:35"
"3482",-10,"25/05/2018 13:15"
"3483",21,"25/05/2018 5:40"
"3484",-4,"25/05/2018 9:00"
"3485",-16,"25/05/2018 15:15"
"3486",-6,"25/05/2018 18:10"
"3487",72,"25/05/2018 12:40"
"3488",-6,"25/05/2018 10:15"
"3489",3,"07/12/2018 6:00"
"3490",108,"07/12/2018 10:50"
"3491",52,"07/12/2018 13:00"
"3492",17,"07/12/2018 9:35"
"3493",38,"07/12/2018 13:15"
"3494",17,"07/12/2018 5:40"
"3495",95,"07/12/2018 6:30"
"3496",34,"07/12/2018 8:20"
"3497",13,"07/12/2018 14:45"
"3498",0,"07/12/2018 5:35"
"3499",2,"07/12/2018 4:55"
"3500",8,"07/12/2018 12:30"
"3501",3,"07/12/2018 11:00"
"3502",2,"07/12/2018 4:55"
"3503",-12,"06/11/2018 6:30"
"3504",1,"06/11/2018 6:00"
"3505",-7,"06/11/2018 10:50"
"3506",-10,"06/11/2018 13:00"
"3507",16,"06/11/2018 9:35"
"3508",-8,"06/11/2018 5:40"
"3509",-4,"06/11/2018 13:15"
"3510",-8,"06/11/2018 8:20"
"3511",19,"06/11/2018 5:50"
"3512",1,"06/11/2018 14:55"
"3513",-6,"06/11/2018 12:30"
"3514",-13,"06/11/2018 11:00"
"3515",-1,"27/02/2019 6:30"
"3516",3,"27/02/2019 6:00"
"3517",35,"27/02/2019 10:50"
"3518",8,"27/02/2019 13:00"
"3519",5,"27/02/2019 9:35"
"3520",40,"27/02/2019 13:15"
"3521",-3,"27/02/2019 5:40"
"3522",-10,"27/02/2019 8:20"
"3523",-6,"27/02/2019 14:45"
"3524",-11,"27/02/2019 5:35"
"3525",7,"27/02/2019 4:55"
"3526",26,"27/02/2019 14:55"
"3527",-8,"27/02/2019 21:35"
"3528",3,"27/02/2019 12:30"
"3529",-7,"27/02/2019 11:00"
"3530",-8,"27/02/2019 4:55"
"3531",58,"13/08/2018 5:50"
"3532",18,"13/08/2018 11:05"
"3533",53,"13/08/2018 13:00"
"3534",29,"13/08/2018 9:35"
"3535",8,"13/08/2018 5:40"
"3536",6,"13/08/2018 9:00"
"3537",-7,"13/08/2018 13:15"
"3538",62,"13/08/2018 15:15"
"3539",-8,"13/08/2018 18:10"
"3540",8,"13/08/2018 12:40"
"3541",48,"13/08/2018 10:15"
"3542",-13,"02/09/2018 6:20"
"3543",62,"02/09/2018 5:50"
"3544",-10,"02/09/2018 11:05"
"3545",-11,"02/09/2018 13:00"
"3546",-11,"02/09/2018 9:35"
"3547",-16,"02/09/2018 13:15"
"3548",5,"02/09/2018 5:40"
"3549",0,"02/09/2018 9:00"
"3550",12,"02/09/2018 15:15"
"3551",-10,"02/09/2018 18:10"
"3552",-25,"02/09/2018 12:40"
"3553",-9,"02/09/2018 10:15"
"3554",0,"16/10/2018 5:50"
"3555",15,"16/10/2018 11:05"
"3556",-4,"16/10/2018 13:00"
"3557",-11,"16/10/2018 9:35"
"3558",2,"16/10/2018 5:40"
"3559",-12,"16/10/2018 6:20"
"3560",-7,"16/10/2018 9:00"
"3561",29,"16/10/2018 13:15"
"3562",5,"16/10/2018 15:15"
"3563",-13,"16/10/2018 18:10"
"3564",-12,"16/10/2018 12:40"
"3565",-11,"16/10/2018 10:15"
"3566",47,"14/09/2018 5:50"
"3567",93,"14/09/2018 11:05"
"3568",104,"14/09/2018 9:35"
"3569",90,"14/09/2018 13:15"
"3570",-7,"14/09/2018 9:00"
"3571",46,"14/09/2018 15:15"
"3572",8,"14/09/2018 18:10"
"3573",59,"14/09/2018 12:40"
"3574",0,"14/09/2018 10:15"
"3575",16,"09/04/2019 6:25"
"3576",24,"09/04/2019 5:55"
"3577",-17,"09/04/2019 11:05"
"3578",4,"09/04/2019 13:05"
"3579",-4,"09/04/2019 9:35"
"3580",3,"09/04/2019 5:35"
"3581",-13,"09/04/2019 13:15"
"3582",-4,"09/04/2019 9:00"
"3583",-5,"09/04/2019 5:50"
"3584",2,"09/04/2019 4:30"
"3585",6,"09/04/2019 15:00"
"3586",94,"09/04/2019 17:50"
"3587",15,"09/04/2019 5:10"
"3588",23,"09/04/2019 16:40"
"3589",47,"09/04/2019 17:10"
"3590",-3,"09/04/2019 5:15"
"3591",15,"09/04/2019 17:20"
"3592",73,"09/04/2019 21:45"
"3593",116,"09/04/2019 22:30"
"3594",-2,"09/04/2019 19:55"
"3595",10,"09/04/2019 12:30"
"3596",-22,"09/04/2019 9:35"
"3597",0,"20/03/2019 6:30"
"3598",78,"20/03/2019 9:15"
"3599",18,"20/03/2019 6:00"
"3600",32,"20/03/2019 13:00"
"3601",17,"20/03/2019 9:35"
"3602",117,"20/03/2019 13:15"
"3603",0,"20/03/2019 5:40"
"3604",-2,"20/03/2019 8:20"
"3605",41,"20/03/2019 14:45"
"3606",30,"20/03/2019 5:35"
"3607",-11,"20/03/2019 4:55"
"3608",18,"20/03/2019 14:55"
"3609",-20,"20/03/2019 21:35"
"3610",0,"20/03/2019 12:30"
"3611",-11,"20/03/2019 11:00"
"3612",5,"20/03/2019 4:55"
"3613",-8,"11/07/2018 6:20"
"3614",8,"11/07/2018 5:50"
"3615",-9,"11/07/2018 11:05"
"3616",-14,"11/07/2018 13:00"
"3617",-10,"11/07/2018 9:35"
"3618",0,"11/07/2018 13:15"
"3619",21,"11/07/2018 5:40"
"3620",-7,"11/07/2018 9:00"
"3621",-14,"11/07/2018 15:15"
"3622",-10,"11/07/2018 12:40"
"3623",-13,"11/07/2018 10:15"
"3624",3,"24/02/2019 6:30"
"3625",1,"24/02/2019 9:15"
"3626",-52,"24/02/2019 6:00"
"3627",-4,"24/02/2019 10:50"
"3628",1,"24/02/2019 13:00"
"3629",2,"24/02/2019 9:35"
"3630",39,"24/02/2019 13:15"
"3631",21,"24/02/2019 5:40"
"3632",-15,"24/02/2019 8:20"
"3633",8,"24/02/2019 14:45"
"3634",-4,"24/02/2019 5:35"
"3635",6,"24/02/2019 4:55"
"3636",-7,"24/02/2019 14:55"
"3637",-12,"24/02/2019 21:35"
"3638",-9,"24/02/2019 12:30"
