"","minlatedeparted","scheddeplocal"
"758",148,"18/08/2018 8:55"
"759",98,"18/08/2018 7:00"
"760",173,"18/08/2018 15:40"
"761",94,"18/08/2018 9:40"
"762",6,"18/08/2018 3:50"
"763",450,"18/08/2018 21:10"
"764",10,"18/08/2018 5:45"
"765",399,"18/08/2018 23:05"
"766",434,"18/08/2018 20:00"
"767",386,"18/08/2018 22:05"
"768",77,"18/08/2018 8:35"
"769",357,"18/08/2018 12:40"
"770",71,"18/08/2018 7:15"
"771",178,"18/08/2018 7:10"
"772",66,"18/08/2018 17:50"
"773",235,"18/08/2018 8:35"
"774",28,"19/01/2019 12:40"
"775",388,"19/01/2019 0:40"
"776",87,"09/06/2018 7:40"
"777",68,"09/06/2018 14:50"
"778",75,"09/06/2018 23:15"
"779",160,"09/06/2018 23:35"
"780",130,"09/06/2018 12:25"
"781",32,"09/06/2018 18:55"
"782",45,"09/06/2018 8:00"
"783",-5,"09/06/2018 18:25"
"784",-22,"09/06/2018 4:05"
"785",160,"09/06/2018 14:15"
"786",215,"09/06/2018 17:55"
"787",98,"09/06/2018 20:40"
"788",7,"09/06/2018 6:40"
"789",-3,"09/06/2018 4:20"
"790",33,"09/06/2018 11:50"
"791",93,"09/06/2018 16:15"
"792",152,"09/06/2018 17:30"
"793",20,"09/06/2018 7:20"
"794",45,"09/06/2018 13:40"
"795",64,"09/06/2018 11:10"
"796",69,"09/06/2018 17:45"
"797",72,"09/06/2018 9:50"
"798",27,"09/06/2018 5:55"
"799",130,"09/06/2018 13:50"
"800",18,"09/06/2018 6:55"
"801",108,"09/06/2018 10:55"
"802",6,"09/06/2018 8:55"
"803",45,"09/06/2018 7:00"
"804",58,"09/06/2018 15:35"
"805",317,"09/06/2018 20:25"
"806",219,"09/06/2018 22:15"
"807",30,"09/06/2018 15:40"
"808",220,"09/06/2018 9:40"
"809",-16,"09/06/2018 3:50"
"810",78,"09/06/2018 21:10"
"811",0,"09/06/2018 5:45"
"812",74,"09/06/2018 18:00"
"813",96,"09/06/2018 23:05"
"814",126,"09/06/2018 20:00"
"815",145,"09/06/2018 22:05"
"816",304,"09/06/2018 14:10"
"817",155,"09/06/2018 16:15"
"818",13,"09/06/2018 8:35"
"819",67,"09/06/2018 12:40"
"820",24,"09/06/2018 6:35"
"821",35,"09/06/2018 7:15"
"822",20,"09/06/2018 7:10"
"823",25,"09/06/2018 8:35"
"824",1,"09/06/2018 17:00"
"825",20,"09/06/2018 6:35"
"826",8,"26/12/2018 12:40"
"827",401,"26/12/2018 0:40"
"828",-6,"05/08/2018 12:55"
"829",41,"05/08/2018 22:40"
"830",21,"28/12/2018 12:40"
"831",53,"28/12/2018 0:40"
"832",28,"10/07/2018 12:55"
"833",52,"10/07/2018 22:40"
"834",17,"09/02/2019 12:40"
"835",20,"09/02/2019 0:40"
"836",25,"14/06/2018 14:50"
"837",-1,"14/06/2018 23:15"
"838",40,"14/06/2018 23:35"
"839",-17,"14/06/2018 12:25"
"840",47,"14/06/2018 18:55"
"841",38,"14/06/2018 8:00"
"842",0,"14/06/2018 18:25"
"843",0,"14/06/2018 4:05"
"844",73,"14/06/2018 14:15"
"845",128,"14/06/2018 17:55"
"846",-10,"14/06/2018 20:40"
"847",-10,"14/06/2018 6:40"
"848",22,"14/06/2018 4:20"
"849",29,"14/06/2018 11:50"
"850",60,"14/06/2018 16:15"
"851",131,"14/06/2018 17:30"
"852",10,"14/06/2018 7:20"
"853",7,"14/06/2018 13:40"
"854",0,"14/06/2018 11:10"
"855",-2,"14/06/2018 17:45"
"856",25,"14/06/2018 9:50"
"857",0,"14/06/2018 5:55"
"858",90,"14/06/2018 13:50"
"859",5,"14/06/2018 6:55"
"860",15,"14/06/2018 10:55"
"861",0,"14/06/2018 8:55"
"862",20,"14/06/2018 7:00"
"863",52,"14/06/2018 15:35"
"864",58,"14/06/2018 20:25"
"865",-5,"14/06/2018 22:15"
"866",-5,"14/06/2018 15:40"
"867",42,"14/06/2018 9:40"
"868",24,"14/06/2018 3:50"
"869",12,"14/06/2018 21:10"
"870",14,"14/06/2018 5:45"
"871",39,"14/06/2018 18:00"
"872",32,"14/06/2018 23:05"
"873",64,"14/06/2018 20:00"
"874",-3,"14/06/2018 22:05"
"875",100,"14/06/2018 14:10"
"876",10,"14/06/2018 16:15"
"877",20,"14/06/2018 8:35"
"878",83,"14/06/2018 12:40"
"879",5,"14/06/2018 6:35"
"880",15,"14/06/2018 7:15"
"881",24,"14/06/2018 7:10"
"882",35,"14/06/2018 8:35"
"883",-13,"14/06/2018 17:00"
"884",5,"14/06/2018 6:35"
"885",22,"26/12/2018 7:40"
"886",35,"26/12/2018 8:30"
"887",8,"26/12/2018 23:00"
"888",-5,"26/12/2018 23:40"
"889",43,"26/12/2018 10:55"
"890",45,"26/12/2018 14:40"
"891",0,"26/12/2018 18:35"
"892",13,"26/12/2018 6:40"
"893",30,"26/12/2018 18:20"
"894",-8,"26/12/2018 3:55"
"895",33,"26/12/2018 13:55"
"896",92,"26/12/2018 20:55"
"897",-9,"26/12/2018 6:50"
"898",4,"26/12/2018 11:40"
"899",12,"26/12/2018 15:50"
"900",-16,"26/12/2018 18:00"
"901",3,"26/12/2018 7:20"
"902",5,"26/12/2018 13:30"
"903",12,"26/12/2018 11:20"
"904",18,"26/12/2018 17:40"
"905",57,"26/12/2018 9:50"
"906",-14,"26/12/2018 5:50"
"907",-1,"26/12/2018 13:45"
"908",-7,"26/12/2018 7:30"
"909",-5,"26/12/2018 16:25"
"910",-15,"26/12/2018 6:10"
"911",-6,"26/12/2018 15:55"
"912",-2,"26/12/2018 20:40"
"913",12,"26/12/2018 21:45"
"914",37,"26/12/2018 8:00"
"915",-15,"26/12/2018 16:50"
"916",231,"26/12/2018 9:55"
"917",34,"26/12/2018 20:00"
"918",-3,"26/12/2018 6:00"
"919",47,"26/12/2018 17:25"
"920",135,"26/12/2018 18:05"
"921",119,"26/12/2018 19:30"
"922",63,"26/12/2018 21:40"
"923",20,"26/12/2018 10:40"
"924",-12,"26/12/2018 15:50"
"925",76,"26/12/2018 9:10"
"926",99,"26/12/2018 12:55"
"927",9,"26/12/2018 7:10"
"928",-2,"26/12/2018 17:15"
"929",28,"26/12/2018 16:50"
"930",12,"26/12/2018 8:25"
"931",32,"29/03/2019 12:40"
"932",-1,"29/03/2019 0:40"
"933",20,"25/10/2018 12:55"
"934",14,"25/10/2018 22:40"
"935",20,"28/12/2018 7:20"
"936",8,"28/12/2018 8:30"
"937",32,"28/12/2018 23:00"
"938",26,"28/12/2018 23:10"
"939",17,"28/12/2018 14:40"
"940",10,"28/12/2018 18:35"
"941",25,"28/12/2018 18:20"
"942",-18,"28/12/2018 3:55"
"943",80,"28/12/2018 13:55"
"944",183,"28/12/2018 20:55"
"945",287,"28/12/2018 6:50"
"946",276,"28/12/2018 11:40"
"947",216,"28/12/2018 15:50"
"948",190,"28/12/2018 18:00"
"949",0,"28/12/2018 7:20"
"950",-19,"28/12/2018 13:30"
"951",34,"28/12/2018 11:20"
"952",30,"28/12/2018 17:40"
"953",39,"28/12/2018 9:50"
"954",6,"28/12/2018 5:50"
"955",0,"28/12/2018 13:45"
"956",19,"28/12/2018 7:30"
"957",12,"28/12/2018 16:25"
"958",-15,"28/12/2018 5:45"
"959",66,"28/12/2018 15:55"
"960",114,"28/12/2018 20:40"
"961",-7,"28/12/2018 8:00"
"962",12,"28/12/2018 16:50"
"963",-10,"28/12/2018 9:55"
"964",7,"28/12/2018 6:00"
"965",74,"28/12/2018 17:25"
"966",169,"28/12/2018 18:05"
"967",105,"28/12/2018 19:30"
"968",0,"28/12/2018 10:40"
"969",-1,"28/12/2018 15:50"
"970",-15,"28/12/2018 9:10"
"971",5,"28/12/2018 12:55"
"972",4,"28/12/2018 0:05"
"973",15,"28/12/2018 7:10"
"974",15,"28/12/2018 15:25"
"975",24,"28/12/2018 16:50"
"976",8,"28/12/2018 6:40"
"977",-6,"28/12/2018 8:25"
"978",11,"04/03/2019 12:40"
"979",-2,"04/03/2019 0:40"
"980",25,"08/09/2018 12:55"
"981",34,"08/09/2018 22:40"
"982",31,"27/11/2018 12:40"
"983",9,"27/11/2018 23:45"
"984",-12,"10/07/2018 7:50"
"985",-3,"10/07/2018 14:50"
"986",10,"10/07/2018 23:05"
"987",-19,"10/07/2018 12:25"
"988",-6,"10/07/2018 18:55"
"989",-9,"10/07/2018 18:25"
"990",-13,"10/07/2018 23:25"
"991",-18,"10/07/2018 4:05"
"992",-7,"10/07/2018 14:15"
"993",-15,"10/07/2018 17:55"
"994",-25,"10/07/2018 20:40"
"995",5,"10/07/2018 6:40"
"996",-3,"10/07/2018 4:20"
"997",-19,"10/07/2018 11:50"
"998",-17,"10/07/2018 16:15"
"999",83,"10/07/2018 17:30"
"1000",0,"10/07/2018 7:20"
"1001",-3,"10/07/2018 13:40"
"1002",-10,"10/07/2018 11:10"
"1003",-19,"10/07/2018 17:45"
"1004",35,"10/07/2018 9:50"
"1005",0,"10/07/2018 5:55"
"1006",-10,"10/07/2018 13:50"
"1007",3,"10/07/2018 6:55"
"1008",13,"10/07/2018 10:55"
"1009",-5,"10/07/2018 8:55"
"1010",-7,"10/07/2018 7:00"
"1011",-17,"10/07/2018 15:35"
"1012",-15,"10/07/2018 20:25"
"1013",21,"10/07/2018 17:25"
"1014",-10,"10/07/2018 15:40"
"1015",-15,"10/07/2018 9:40"
"1016",-7,"10/07/2018 3:50"
"1017",0,"10/07/2018 21:10"
"1018",30,"10/07/2018 5:45"
"1019",-6,"10/07/2018 18:00"
"1020",-18,"10/07/2018 20:00"
"1021",7,"10/07/2018 22:05"
"1022",-17,"10/07/2018 14:10"
"1023",-18,"10/07/2018 16:15"
"1024",-16,"10/07/2018 8:35"
"1025",-13,"10/07/2018 12:40"
"1026",-5,"10/07/2018 7:15"
"1027",7,"10/07/2018 7:10"
"1028",33,"10/07/2018 8:35"
"1029",2,"10/07/2018 17:00"
"1030",5,"10/07/2018 6:35"
"1031",15,"05/08/2018 7:50"
"1032",-12,"05/08/2018 14:50"
"1033",8,"05/08/2018 23:15"
"1034",-8,"05/08/2018 23:05"
"1035",-16,"05/08/2018 12:25"
"1036",4,"05/08/2018 18:55"
"1037",-13,"05/08/2018 18:35"
"1038",5,"05/08/2018 23:25"
"1039",-22,"05/08/2018 4:05"
"1040",-18,"05/08/2018 14:15"
"1041",71,"05/08/2018 17:55"
"1042",0,"05/08/2018 6:40"
"1043",8,"05/08/2018 4:20"
"1044",8,"05/08/2018 11:50"
"1045",78,"05/08/2018 16:15"
"1046",15,"05/08/2018 17:30"
"1047",7,"05/08/2018 7:20"
"1048",-15,"05/08/2018 13:40"
"1049",-2,"05/08/2018 11:10"
"1050",65,"05/08/2018 17:45"
"1051",-12,"05/08/2018 9:50"
"1052",-5,"05/08/2018 5:55"
"1053",62,"05/08/2018 13:50"
"1054",-20,"05/08/2018 10:55"
"1055",-17,"05/08/2018 8:55"
"1056",5,"05/08/2018 9:10"
"1057",-8,"05/08/2018 7:00"
"1058",-20,"05/08/2018 15:35"
"1059",52,"05/08/2018 22:15"
"1060",34,"05/08/2018 17:25"
"1061",35,"05/08/2018 15:40"
"1062",-13,"05/08/2018 9:40"
"1063",-15,"05/08/2018 3:50"
"1064",44,"05/08/2018 21:10"
"1065",-11,"05/08/2018 5:45"
"1066",128,"05/08/2018 18:00"
"1067",28,"05/08/2018 20:00"
"1068",36,"05/08/2018 22:05"
"1069",8,"05/08/2018 14:10"
"1070",-29,"05/08/2018 8:35"
"1071",-21,"05/08/2018 12:40"
"1072",-15,"05/08/2018 7:15"
"1073",0,"05/08/2018 7:10"
"1074",3,"05/08/2018 16:15"
"1075",-2,"05/08/2018 17:00"
"1076",-2,"05/08/2018 6:35"
"1077",6,"25/10/2018 7:50"
"1078",1,"25/10/2018 14:50"
"1079",-1,"25/10/2018 23:15"
"1080",-6,"25/10/2018 23:35"
"1081",20,"25/10/2018 12:25"
"1082",38,"25/10/2018 18:55"
"1083",5,"25/10/2018 8:00"
"1084",0,"25/10/2018 18:25"
"1085",-5,"25/10/2018 4:05"
"1086",3,"25/10/2018 14:15"
"1087",128,"25/10/2018 17:55"
"1088",-2,"25/10/2018 20:40"
"1089",12,"25/10/2018 6:40"
"1090",-8,"25/10/2018 4:20"
"1091",37,"25/10/2018 11:50"
"1092",10,"25/10/2018 16:15"
"1093",41,"25/10/2018 17:30"
"1094",13,"25/10/2018 7:20"
"1095",29,"25/10/2018 13:40"
"1096",-8,"25/10/2018 11:10"
"1097",86,"25/10/2018 17:45"
"1098",0,"25/10/2018 9:50"
"1099",-12,"25/10/2018 5:55"
"1100",66,"25/10/2018 13:50"
"1101",11,"25/10/2018 10:55"
"1102",43,"25/10/2018 8:55"
"1103",0,"25/10/2018 7:00"
"1104",-19,"25/10/2018 15:35"
"1105",36,"25/10/2018 20:25"
"1106",71,"25/10/2018 22:15"
"1107",118,"25/10/2018 17:25"
"1108",-9,"25/10/2018 15:40"
"1109",39,"25/10/2018 9:40"
"1110",-8,"25/10/2018 3:50"
"1111",-1,"25/10/2018 21:10"
"1112",1,"25/10/2018 5:45"
"1113",58,"25/10/2018 23:05"
"1114",15,"25/10/2018 20:00"
"1115",-19,"25/10/2018 22:05"
"1116",62,"25/10/2018 14:10"
"1117",41,"25/10/2018 16:15"
"1118",3,"25/10/2018 8:35"
"1119",15,"25/10/2018 12:40"
"1120",-5,"25/10/2018 7:15"
"1121",2,"25/10/2018 7:10"
"1122",-7,"25/10/2018 17:35"
"1123",9,"25/10/2018 8:35"
"1124",-1,"25/10/2018 6:35"
"1125",24,"09/02/2019 7:20"
"1126",-10,"09/02/2019 8:30"
"1127",-3,"09/02/2019 23:00"
"1128",5,"09/02/2019 16:35"
"1129",15,"09/02/2019 10:55"
"1130",2,"09/02/2019 14:40"
"1131",43,"09/02/2019 9:50"
"1132",19,"09/02/2019 18:35"
"1133",13,"09/02/2019 8:45"
"1134",4,"09/02/2019 18:20"
"1135",-10,"09/02/2019 3:55"
"1136",33,"09/02/2019 13:55"
"1137",84,"09/02/2019 20:55"
"1138",-5,"09/02/2019 6:50"
"1139",18,"09/02/2019 11:40"
"1140",9,"09/02/2019 15:50"
"1141",-3,"09/02/2019 18:00"
"1142",-3,"09/02/2019 7:20"
"1143",7,"09/02/2019 13:30"
"1144",28,"09/02/2019 11:20"
"1145",1,"09/02/2019 17:40"
"1146",-6,"09/02/2019 5:50"
"1147",15,"09/02/2019 13:45"
"1148",-17,"09/02/2019 7:30"
"1149",-12,"09/02/2019 6:10"
"1150",-6,"09/02/2019 15:55"
"1151",-4,"09/02/2019 20:40"
"1152",5,"09/02/2019 21:45"
"1153",15,"09/02/2019 8:00"
"1154",-13,"09/02/2019 16:50"
"1155",10,"09/02/2019 9:55"
"1156",5,"09/02/2019 20:00"
"1157",-1,"09/02/2019 6:00"
"1158",31,"09/02/2019 17:25"
"1159",9,"09/02/2019 18:05"
"1160",33,"09/02/2019 19:30"
"1161",21,"09/02/2019 21:40"
"1162",18,"09/02/2019 10:40"
"1163",5,"09/02/2019 15:50"
"1164",-9,"09/02/2019 9:10"
"1165",33,"09/02/2019 12:55"
"1166",-1,"09/02/2019 7:10"
"1167",5,"09/02/2019 17:15"
"1168",5,"09/02/2019 16:50"
"1169",-6,"09/02/2019 6:40"
"1170",-1,"04/03/2019 7:40"
"1171",-2,"04/03/2019 8:30"
"1172",-12,"04/03/2019 23:00"
"1173",-7,"04/03/2019 23:40"
"1174",-15,"04/03/2019 10:55"
"1175",-7,"04/03/2019 14:40"
"1176",0,"04/03/2019 9:50"
"1177",8,"04/03/2019 18:35"
"1178",6,"04/03/2019 6:40"
"1179",3,"04/03/2019 18:20"
"1180",-18,"04/03/2019 3:55"
"1181",19,"04/03/2019 13:55"
"1182",46,"04/03/2019 20:55"
"1183",-8,"04/03/2019 6:50"
"1184",5,"04/03/2019 11:40"
"1185",-6,"04/03/2019 15:50"
"1186",-9,"04/03/2019 18:00"
"1187",-8,"04/03/2019 7:20"
"1188",9,"04/03/2019 13:30"
"1189",11,"04/03/2019 11:20"
"1190",1,"04/03/2019 17:40"
"1191",-13,"04/03/2019 5:50"
"1192",20,"04/03/2019 13:45"
"1193",-12,"04/03/2019 7:30"
"1194",0,"04/03/2019 16:25"
"1195",-17,"04/03/2019 6:10"
"1196",-16,"04/03/2019 15:55"
"1197",-7,"04/03/2019 20:40"
"1198",32,"04/03/2019 21:45"
"1199",-19,"04/03/2019 8:00"
"1200",-10,"04/03/2019 16:50"
"1201",-9,"04/03/2019 9:55"
"1202",-20,"04/03/2019 20:00"
"1203",-5,"04/03/2019 6:00"
"1204",58,"04/03/2019 17:25"
"1205",0,"04/03/2019 18:05"
"1206",6,"04/03/2019 19:30"
"1207",-6,"04/03/2019 21:40"
"1208",-15,"04/03/2019 10:40"
"1209",-7,"04/03/2019 15:50"
"1210",-18,"04/03/2019 9:10"
"1211",1,"04/03/2019 12:55"
"1212",-27,"04/03/2019 16:45"
"1213",-5,"04/03/2019 7:10"
"1214",-8,"04/03/2019 15:25"
"1215",0,"04/03/2019 16:50"
"1216",71,"11/05/2018 12:55"
"1217",14,"08/09/2018 7:40"
"1218",-12,"08/09/2018 14:50"
"1219",-11,"08/09/2018 23:15"
"1220",-9,"08/09/2018 23:35"
"1221",-16,"08/09/2018 18:55"
"1222",12,"08/09/2018 8:00"
"1223",-12,"08/09/2018 18:25"
"1224",-13,"08/09/2018 4:05"
"1225",27,"08/09/2018 14:15"
"1226",59,"08/09/2018 17:55"
"1227",-27,"08/09/2018 20:40"
"1228",-9,"08/09/2018 6:40"
"1229",0,"08/09/2018 4:20"
"1230",-25,"08/09/2018 11:50"
"1231",-23,"08/09/2018 16:15"
"1232",20,"08/09/2018 17:30"
"1233",-4,"08/09/2018 7:20"
"1234",-5,"08/09/2018 13:40"
"1235",4,"08/09/2018 11:10"
"1236",30,"08/09/2018 17:45"
"1237",7,"08/09/2018 9:50"
"1238",-5,"08/09/2018 5:55"
"1239",8,"08/09/2018 13:50"
"1240",-10,"08/09/2018 6:55"
"1241",-1,"08/09/2018 10:55"
"1242",-15,"08/09/2018 15:35"
"1243",20,"08/09/2018 20:25"
"1244",2,"08/09/2018 22:15"
"1245",103,"08/09/2018 17:25"
"1246",-13,"08/09/2018 15:40"
"1247",20,"08/09/2018 9:40"
"1248",10,"08/09/2018 5:10"
"1249",25,"08/09/2018 21:10"
"1250",0,"08/09/2018 5:45"
"1251",-9,"08/09/2018 18:00"
"1252",-27,"08/09/2018 23:05"
"1253",-20,"08/09/2018 20:00"
"1254",-3,"08/09/2018 22:05"
"1255",10,"08/09/2018 14:10"
"1256",-5,"08/09/2018 8:35"
"1257",-7,"08/09/2018 12:40"
"1258",3,"08/09/2018 8:10"
"1259",15,"08/09/2018 7:10"
"1260",-12,"08/09/2018 17:50"
"1261",3,"08/09/2018 8:35"
"1262",-4,"08/09/2018 6:35"
"1263",9,"29/03/2019 7:20"
"1264",-3,"29/03/2019 8:30"
"1265",14,"29/03/2019 23:10"
"1266",31,"29/03/2019 10:55"
"1267",45,"29/03/2019 14:40"
"1268",-7,"29/03/2019 9:50"
"1269",0,"29/03/2019 18:35"
"1270",173,"29/03/2019 18:20"
"1271",10,"29/03/2019 23:25"
"1272",-18,"29/03/2019 3:55"
"1273",95,"29/03/2019 13:55"
"1274",133,"29/03/2019 20:55"
"1275",-5,"29/03/2019 6:50"
"1276",21,"29/03/2019 11:40"
"1277",27,"29/03/2019 15:50"
"1278",150,"29/03/2019 18:00"
"1279",-1,"29/03/2019 7:20"
"1280",12,"29/03/2019 13:30"
"1281",49,"29/03/2019 11:20"
"1282",184,"29/03/2019 17:40"
"1283",-5,"29/03/2019 5:50"
"1284",165,"29/03/2019 13:45"
"1285",3,"29/03/2019 7:30"
"1286",4,"29/03/2019 16:25"
"1287",-7,"29/03/2019 5:45"
"1288",-10,"29/03/2019 15:55"
"1289",112,"29/03/2019 20:40"
"1290",133,"29/03/2019 21:45"
"1291",-1,"29/03/2019 8:00"
"1292",87,"29/03/2019 16:50"
"1293",278,"29/03/2019 9:55"
"1294",15,"29/03/2019 20:00"
"1295",82,"29/03/2019 17:25"
"1296",232,"29/03/2019 18:05"
"1297",32,"29/03/2019 10:40"
"1298",127,"29/03/2019 15:50"
"1299",-4,"29/03/2019 9:10"
"1300",33,"29/03/2019 12:55"
"1301",14,"29/03/2019 0:05"
"1302",26,"29/03/2019 7:10"
"1303",5,"29/03/2019 15:25"
"1304",5,"29/03/2019 10:45"
"1305",23,"29/03/2019 16:50"
"1306",-3,"29/03/2019 6:40"
"1307",0,"27/11/2018 7:40"
"1308",-7,"27/11/2018 8:30"
"1309",46,"27/11/2018 23:00"
"1310",97,"27/11/2018 16:35"
"1311",29,"27/11/2018 23:10"
"1312",29,"27/11/2018 10:55"
"1313",0,"27/11/2018 14:40"
"1314",10,"27/11/2018 18:35"
"1315",0,"27/11/2018 18:20"
"1316",10,"27/11/2018 23:25"
"1317",-8,"27/11/2018 3:55"
"1318",45,"27/11/2018 13:55"
"1319",-16,"27/11/2018 20:55"
"1320",-13,"27/11/2018 6:50"
"1321",14,"27/11/2018 11:40"
"1322",-5,"27/11/2018 15:50"
"1323",84,"27/11/2018 18:00"
"1324",13,"27/11/2018 7:20"
"1325",8,"27/11/2018 13:30"
"1326",-3,"27/11/2018 11:20"
"1327",30,"27/11/2018 17:40"
"1328",10,"27/11/2018 9:50"
"1329",5,"27/11/2018 5:50"
"1330",-19,"27/11/2018 13:45"
"1331",-17,"27/11/2018 7:30"
"1332",-15,"27/11/2018 5:45"
"1333",-2,"27/11/2018 15:55"
"1334",-4,"27/11/2018 20:40"
"1335",105,"27/11/2018 21:45"
"1336",-16,"27/11/2018 8:00"
"1337",6,"27/11/2018 16:50"
"1338",35,"27/11/2018 9:55"
"1339",177,"27/11/2018 20:00"
"1340",-3,"27/11/2018 6:00"
"1341",-15,"27/11/2018 17:25"
"1342",-13,"27/11/2018 18:05"
"1343",0,"27/11/2018 19:30"
"1344",9,"27/11/2018 21:40"
"1345",3,"27/11/2018 10:40"
"1346",-26,"27/11/2018 15:50"
"1347",-5,"27/11/2018 9:10"
"1348",98,"27/11/2018 12:55"
"1349",4,"27/11/2018 7:10"
"1350",8,"27/11/2018 16:50"
"1351",3,"27/11/2018 17:15"
"1352",8,"27/11/2018 6:40"
"1353",0,"11/05/2018 7:50"
"1354",14,"11/05/2018 14:50"
"1355",-13,"11/05/2018 23:15"
"1356",-7,"11/05/2018 23:05"
"1357",65,"11/05/2018 12:25"
"1358",7,"11/05/2018 18:55"
"1359",21,"11/05/2018 8:00"
"1360",18,"11/05/2018 18:35"
"1361",-15,"11/05/2018 23:25"
"1362",10,"11/05/2018 4:05"
"1363",60,"11/05/2018 14:15"
"1364",110,"11/05/2018 17:55"
"1365",56,"11/05/2018 20:40"
"1366",15,"11/05/2018 6:40"
"1367",5,"11/05/2018 4:20"
"1368",28,"11/05/2018 11:50"
"1369",40,"11/05/2018 16:15"
"1370",15,"11/05/2018 17:30"
"1371",23,"11/05/2018 7:20"
"1372",15,"11/05/2018 13:40"
"1373",30,"11/05/2018 11:10"
"1374",64,"11/05/2018 17:45"
"1375",81,"11/05/2018 9:50"
"1376",-5,"11/05/2018 5:55"
"1377",45,"11/05/2018 13:50"
"1378",-2,"11/05/2018 6:55"
"1379",46,"11/05/2018 10:55"
"1380",-18,"11/05/2018 8:55"
"1381",-4,"11/05/2018 9:10"
"1382",20,"11/05/2018 7:00"
"1383",80,"11/05/2018 15:35"
"1384",131,"11/05/2018 20:25"
"1385",105,"11/05/2018 22:15"
"1386",99,"11/05/2018 17:25"
"1387",7,"11/05/2018 15:40"
"1388",30,"11/05/2018 9:40"
"1389",-10,"11/05/2018 3:50"
"1390",100,"11/05/2018 21:10"
"1391",15,"11/05/2018 5:45"
"1392",105,"11/05/2018 18:00"
"1393",69,"11/05/2018 20:00"
"1394",72,"11/05/2018 22:05"
"1395",28,"11/05/2018 14:10"
"1396",55,"11/05/2018 16:15"
"1397",-15,"11/05/2018 8:35"
"1398",6,"11/05/2018 12:40"
"1399",8,"11/05/2018 5:40"
"1400",13,"11/05/2018 7:15"
"1401",4,"11/05/2018 7:10"
"1402",15,"11/05/2018 17:00"
"1403",-1,"11/05/2018 6:35"
"1404",23,"19/02/2019 12:40"
"1405",34,"19/02/2019 0:40"
"1406",25,"01/06/2018 12:55"
"1407",64,"02/12/2018 12:40"
"1408",66,"02/12/2018 0:40"
"1409",50,"26/05/2018 12:55"
"1410",-1,"01/06/2018 7:50"
"1411",0,"01/06/2018 14:50"
"1412",-5,"01/06/2018 23:15"
"1413",0,"01/06/2018 23:05"
"1414",21,"01/06/2018 12:25"
"1415",-2,"01/06/2018 18:55"
"1416",-16,"01/06/2018 18:35"
"1417",-5,"01/06/2018 23:25"
"1418",0,"01/06/2018 4:05"
"1419",8,"01/06/2018 14:15"
"1420",2,"01/06/2018 17:55"
"1421",-11,"01/06/2018 20:40"
"1422",10,"01/06/2018 6:40"
"1423",32,"01/06/2018 4:20"
"1424",24,"01/06/2018 11:50"
"1425",14,"01/06/2018 16:15"
"1426",30,"01/06/2018 17:30"
"1427",15,"01/06/2018 7:20"
"1428",5,"01/06/2018 13:40"
"1429",-5,"01/06/2018 11:10"
"1430",-8,"01/06/2018 17:45"
"1431",49,"01/06/2018 9:50"
"1432",13,"01/06/2018 5:55"
"1433",11,"01/06/2018 13:50"
"1434",26,"01/06/2018 6:55"
"1435",59,"01/06/2018 10:55"
"1436",9,"01/06/2018 8:55"
"1437",-6,"01/06/2018 9:10"
"1438",-3,"01/06/2018 7:00"
"1439",10,"01/06/2018 15:35"
"1440",30,"01/06/2018 20:25"
"1441",57,"01/06/2018 22:15"
"1442",7,"01/06/2018 15:40"
"1443",30,"01/06/2018 9:40"
"1444",0,"01/06/2018 3:50"
"1445",20,"01/06/2018 21:10"
"1446",32,"01/06/2018 5:45"
"1447",50,"01/06/2018 18:00"
"1448",0,"01/06/2018 20:00"
"1449",8,"01/06/2018 22:05"
"1450",30,"01/06/2018 14:10"
"1451",10,"01/06/2018 16:15"
"1452",-9,"01/06/2018 8:35"
"1453",-1,"01/06/2018 12:40"
"1454",45,"01/06/2018 5:40"
"1455",0,"01/06/2018 7:15"
"1456",0,"01/06/2018 7:10"
"1457",3,"01/06/2018 17:00"
"1458",-2,"01/06/2018 6:35"
"1459",29,"30/09/2018 12:55"
"1460",31,"30/09/2018 22:40"
"1461",22,"06/02/2019 12:40"
"1462",7,"06/02/2019 0:40"
"1463",-4,"26/05/2018 7:40"
"1464",-6,"26/05/2018 14:50"
"1465",-4,"26/05/2018 23:15"
"1466",15,"26/05/2018 23:35"
"1467",4,"26/05/2018 12:25"
"1468",-1,"26/05/2018 18:55"
"1469",6,"26/05/2018 8:00"
"1470",5,"26/05/2018 18:25"
"1471",-15,"26/05/2018 4:05"
"1472",98,"26/05/2018 14:15"
"1473",0,"26/05/2018 17:55"
"1474",35,"26/05/2018 20:40"
"1475",0,"26/05/2018 6:40"
"1476",4,"26/05/2018 4:20"
"1477",10,"26/05/2018 11:50"
"1478",0,"26/05/2018 16:15"
"1479",14,"26/05/2018 17:30"
"1480",12,"26/05/2018 7:20"
"1481",6,"26/05/2018 13:40"
"1482",7,"26/05/2018 11:10"
"1483",111,"26/05/2018 17:45"
"1484",67,"26/05/2018 9:50"
"1485",-10,"26/05/2018 5:55"
"1486",-20,"26/05/2018 13:50"
"1487",-5,"26/05/2018 6:55"
"1488",13,"26/05/2018 10:55"
"1489",-18,"26/05/2018 8:55"
"1490",34,"26/05/2018 7:00"
"1491",-7,"26/05/2018 15:35"
"1492",8,"26/05/2018 20:25"
"1493",49,"26/05/2018 22:15"
